,id,model,participant,prompt,target,predicted,src,split,question,response,response_num
1538,betal18_box-107f,SemDis_glove_nf_m,betal182104,box,2.7,1.04452,betal18,gt_main2,What is a surprising use for a BOX?,Ball pit,
1539,snbmo09_box-b38d,SemDis_glove_nf_m,snbmo0976,box,2.0,1.13944,snbmo09,gt_main2,What is a surprising use for a BOX?,to wear as a dress,8
1540,setal08_brick-f3c8,SemDis_glove_nf_m,setal08166,brick,2.3,0.86917,setal08,gt_main2,What is a surprising use for a BRICK?,to provide pressure to something,1.0
1541,snbmo09_knife-6f46,SemDis_glove_nf_m,snbmo09178,knife,1.5,1.05715,snbmo09,gt_main2,What is a surprising use for a KNIFE?,doorstop,14
1542,betal18_box-509f,SemDis_glove_nf_m,betal182060,box,3.0,1.03119,betal18,gt_main2,What is a surprising use for a BOX?,turtle shell,
1543,betal18_box-8507,SemDis_glove_nf_m,betal182089,box,1.3,0.88391,betal18,gt_main2,What is a surprising use for a BOX?,A pedestal,
1544,dod20_book-7bb5,SemDis_glove_nf_m,dod2089,book,2.8,0.61931,dod20,gt_main2,What is a surprising use for a BOOK?,artwork,4
1545,dod20_bottle-fdb6,SemDis_glove_nf_m,dod2056,bottle,2.7,0.84171,dod20,gt_main2,What is a surprising use for a BOTTLE?,for seeds,2
1546,motesf_pencil-0845,SemDis_glove_nf_m,motesf1700,pencil,3.9,0.94815,motesf,gt_main2,What is a surprising use for a PENCIL?,you can stick all the pencils together and use it for a cutting board like the people in karate do,4
1547,motesf_toothbrush-3985,SemDis_glove_nf_m,motesfd34a,toothbrush,2.4,0.97281,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,You could clean it and use it as a brush to clean.,1
1548,motesp-g1_sock-30MR,SemDis_glove_nf_m,30MR,sock,3.4,0.97699,motesp,gt_main2,What is a surprising use for a SOCK?,I would color it and make it a flag on a pole. ,
1549,dod20_bottle-93e0,SemDis_glove_nf_m,dod2056,bottle,3.3,0.8042199999999999,dod20,gt_main2,What is a surprising use for a BOTTLE?,as a weapon,6
1550,dod20_shoe-03c5,SemDis_glove_nf_m,dod2045,shoe,1.7000000000000002,0.65444,dod20,gt_main2,What is a surprising use for a SHOE?,rubber,0
1551,snb17_rope-f091,SemDis_glove_nf_m,snb17151,rope,1.3,0.88625,snb17,gt_main2,What is a surprising use for a ROPE?,use it to swing around on,
1552,setal08_knife-c537,SemDis_glove_nf_m,setal0885,knife,1.0,1.07756,setal08,gt_main2,What is a surprising use for a KNIFE?,slice bread,8.0
1553,betal18_box-b197,SemDis_glove_nf_m,betal182107,box,1.0,1.25219,betal18,gt_main2,What is a surprising use for a BOX?,Use it as a table,
1554,dod20_pants-d4e5,SemDis_glove_nf_m,dod2062,pants,1.2,1.06308,dod20,gt_main2,What is a surprising use for PANTS?,keeping warm with,1
1555,snbmo09_brick-86ee,SemDis_glove_nf_m,snbmo0939,brick,1.5,1.1084,snbmo09,gt_main2,What is a surprising use for a BRICK?,weight to exercise,3
1556,motesf_spoon-4ca0,SemDis_glove_nf_m,motesf819f,spoon,2.7,0.98698,motesf,gt_main2,What is a surprising use for a SPOON?,a launcher,5
1557,setal08_knife-a61c,SemDis_glove_nf_m,setal08228,knife,1.7000000000000002,1.10372,setal08,gt_main2,What is a surprising use for a KNIFE?,open CDs,1.0
1558,motesf_hat-ebfc,SemDis_glove_nf_m,motesff457,hat,3.4,0.76111,motesf,gt_main2,What is a surprising use for a HAT?,a shield,3
1559,setal08_brick-f01b,SemDis_glove_nf_m,setal0828,brick,1.7000000000000002,0.83077,setal08,gt_main2,What is a surprising use for a BRICK?,"weight, like put on top of things",3.0
1560,snbmo09_brick-e0a9,SemDis_glove_nf_m,snbmo09146,brick,1.2,0.80604,snbmo09,gt_main2,What is a surprising use for a BRICK?,help build a house,1
1561,snbmo09_box-c359,SemDis_glove_nf_m,snbmo094,box,3.5,0.7684,snbmo09,gt_main2,What is a surprising use for a BOX?,make box robots that breakdance on unfolded boxes,4
1562,snb17_rope-ce68,SemDis_glove_nf_m,snb1722,rope,2.0,0.86212,snb17,gt_main2,What is a surprising use for a ROPE?,a marker,
1563,snbmo09_brick-47fc,SemDis_glove_nf_m,snbmo0967,brick,1.8,0.86226,snbmo09,gt_main2,What is a surprising use for a BRICK?,use it to keep balanced place it on your head,7
1564,motesf_ball-843b,SemDis_glove_nf_m,motesf3fe9,ball,5.0,0.83441,motesf,gt_main2,What is a surprising use for a BALL?,Cut out the ends and make 1 small cut and 1 cut a little bit bigger than that. Then attach a small piece of glass on the small cut and attach a slightly bigger glass to the slightly bigger hole. Now you can use it as a telescope.,1
1565,dod20_fork-ddf7,SemDis_glove_nf_m,dod2072,fork,1.0,1.07403,dod20,gt_main2,What is a surprising use for a FORK?,eating utensil,0
1566,hmsl_paperclip-294d,SemDis_glove_nf_m,hmslVbp87P2F,paperclip,1.7000000000000002,1.03907,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,tor a pencil,4.0
1567,hmsl_brick-ca36,SemDis_glove_nf_m,hmslYLoXKL0w,brick,1.2,1.12217,hmsl,gt_main2,What is a surprising use for a BRICK?,break it with something,8.0
1568,setal08_brick-f075,SemDis_glove_nf_m,setal08140,brick,1.7000000000000002,1.04433,setal08,gt_main2,What is a surprising use for a BRICK?,level or keep a ladder steady,1.0
1569,snb17_rope-9fda,SemDis_glove_nf_m,snb172,rope,1.3,0.94766,snb17,gt_main2,What is a surprising use for a ROPE?,exercising,
1570,snb17_box-8040,SemDis_glove_nf_m,snb1791,box,1.3,0.74525,snb17,gt_main2,What is a surprising use for a BOX?,lay them across and sleep on them,
1571,setal08_brick-d0e2,SemDis_glove_nf_m,setal08193,brick,1.0,1.1931,setal08,gt_main2,What is a surprising use for a BRICK?,use the brick as garden art,5.0
1572,snb17_rope-33b3,SemDis_glove_nf_m,snb1718,rope,1.3,1.10023,snb17,gt_main2,What is a surprising use for a ROPE?,to text others,
1573,dod20_tire-e551,SemDis_glove_nf_m,dod2092,tire,4.0,0.91546,dod20,gt_main2,What is a surprising use for a TIRE?,pore concrete in middle to hold a basketball goal,4
1574,dod20_fork-b333,SemDis_glove_nf_m,dod2092,fork,2.5,0.72519,dod20,gt_main2,What is a surprising use for a FORK?,as a toothpick,4
1575,hmsl_paperclip-13bc,SemDis_glove_nf_m,hmslY14N0CIL,paperclip,3.0,1.38879,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,Sting together and use as a headband,6.0
1576,snbmo09_knife-cdf7,SemDis_glove_nf_m,snbmo0913,knife,3.5,1.16639,snbmo09,gt_main2,What is a surprising use for a KNIFE?,lamp post,2
1577,snbmo09_knife-c1d3,SemDis_glove_nf_m,snbmo09116,knife,2.2,0.93468,snbmo09,gt_main2,What is a surprising use for a KNIFE?,coffee stirrer,5
1578,betal18_box-f32f,SemDis_glove_nf_m,betal182025,box,1.3,0.86798,betal18,gt_main2,What is a surprising use for a BOX?,playhouse,
1579,setal08_knife-2e87,SemDis_glove_nf_m,setal08174,knife,1.3,1.04762,setal08,gt_main2,What is a surprising use for a KNIFE?,pry bar,1.0
1580,motesf_lightbulb-85ba,SemDis_glove_nf_m,motesffe13,lightbulb,3.6,1.03901,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,you could make Electro from Spider-Man,4
1581,hmsl_paperclip-251c,SemDis_glove_nf_m,hmsl3vBR15MO,paperclip,3.2,0.74014,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,To Reset Electronic Devices (stick a pin in it),2.0
1582,motesf_toothbrush-2077,SemDis_glove_nf_m,motesfd964,toothbrush,3.9,0.94764,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,Melt the toothbrush on each side to make it sharp and you can make a DIY knife.,6
1583,hmsl_paperclip-d506,SemDis_glove_nf_m,hmsluoqxFua9,paperclip,2.0,1.55385,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,save your place in a book,4.0
1584,snbmo09_box-cc57,SemDis_glove_nf_m,snbmo0915,box,1.0,0.74005,snbmo09,gt_main2,What is a surprising use for a BOX?,storing hair supplies,1
1585,setal08_brick-be19,SemDis_glove_nf_m,setal08234,brick,3.0,1.00002,setal08,gt_main2,What is a surprising use for a BRICK?,clock pendulum,3.0
1586,motesf_lightbulb-c6ad,SemDis_glove_nf_m,motesf6974,lightbulb,3.0,1.25503,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,a fort,7
1587,hmsl_paperclip-dd61,SemDis_glove_nf_m,hmsll976kyQ1,paperclip,2.0,0.61649,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,chain link,1.0
1588,betal18_rope-cbdc,SemDis_glove_nf_m,betal182123,rope,1.0,0.8314900000000001,betal18,gt_main2,What is a surprising use for a ROPE?,connects,
1589,hmsl_paperclip-86f8,SemDis_glove_nf_m,hmsl7tAp1G0i,paperclip,3.7,0.7530600000000001,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,suspicious goo poker,8.0
1590,dod20_tire-8927,SemDis_glove_nf_m,dod2085,tire,2.5,0.92013,dod20,gt_main2,What is a surprising use for a TIRE?,stack,8
1591,motesf_hat-7771,SemDis_glove_nf_m,motesf202c,hat,1.9,0.87969,motesf,gt_main2,What is a surprising use for a HAT?,you could stack them,2
1592,snbmo09_brick-4ac8,SemDis_glove_nf_m,snbmo0968,brick,3.2,1.06092,snbmo09,gt_main2,What is a surprising use for a BRICK?,film holder (rolls of film),9
1593,betal18_box-3505,SemDis_glove_nf_m,betal182003,box,1.0,0.79626,betal18,gt_main2,What is a surprising use for a BOX?,Art,
1594,motesf_lightbulb-47bc,SemDis_glove_nf_m,motesfa255,lightbulb,3.9,0.91948,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,You could empty it out and use it for a vase of flowers!,3
1595,snb17_box-f38b,SemDis_glove_nf_m,snb1737,box,1.0,1.24546,snb17,gt_main2,What is a surprising use for a BOX?,carry things,
1596,betal18_box-af2b,SemDis_glove_nf_m,betal182030,box,1.3,0.76753,betal18,gt_main2,What is a surprising use for a BOX?,Color on,
1597,snbmo09_knife-85b9,SemDis_glove_nf_m,snbmo0976,knife,2.0,0.80206,snbmo09,gt_main2,What is a surprising use for a KNIFE?,to paint with,1
1598,snbmo09_brick-4627,SemDis_glove_nf_m,snbmo0985,brick,1.2,1.15004,snbmo09,gt_main2,What is a surprising use for a BRICK?,weapon if danger,4
1599,setal08_brick-82e2,SemDis_glove_nf_m,setal08148,brick,1.3,0.83099,setal08,gt_main2,What is a surprising use for a BRICK?,decorative chips for garden,5.0
1600,dod20_table-9773,SemDis_glove_nf_m,dod2036,table,3.2,0.85803,dod20,gt_main2,What is a surprising use for a TABLE?,shield,4
1601,dod20_book-cf49,SemDis_glove_nf_m,dod2064,book,1.5,0.6749499999999999,dod20,gt_main2,What is a surprising use for a BOOK?,teaching,6
1602,snbmo09_brick-bd5f,SemDis_glove_nf_m,snbmo09199,brick,2.2,1.02338,snbmo09,gt_main2,What is a surprising use for a BRICK?,flower press,5
1603,hmsl_brick-3cf6,SemDis_glove_nf_m,hmslYkV9xA5d,brick,1.2,1.18802,hmsl,gt_main2,What is a surprising use for a BRICK?,use it to hold a door open,6.0
1604,snb17_rope-5bac,SemDis_glove_nf_m,snb1760,rope,1.7000000000000002,0.8694999999999999,snb17,gt_main2,What is a surprising use for a ROPE?,make a necklace,
1605,motesf_bottle-90e3,SemDis_glove_nf_m,motesf70ef,bottle,3.0,1.21273,motesf,gt_main2,What is a surprising use for a BOTTLE?,you can use a bottle to hold earrings if it's plastic,6
1606,snbmo09_brick-ccfd,SemDis_glove_nf_m,snbmo09103,brick,1.5,0.8096,snbmo09,gt_main2,What is a surprising use for a BRICK?,a platform,2
1607,snbmo09_box-b9cf,SemDis_glove_nf_m,snbmo09139,box,1.8,0.8187800000000001,snbmo09,gt_main2,What is a surprising use for a BOX?,pillow,5
1608,dod20_book-e23b,SemDis_glove_nf_m,dod2083,book,3.0,,dod20,gt_main2,What is a surprising use for a BOOK?,sunvisor,2
1609,dod20_shoe-d55f,SemDis_glove_nf_m,dod2046,shoe,1.3,1.10615,dod20,gt_main2,What is a surprising use for a SHOE?,use it to walk on,1
1610,motesf_spoon-41f7,SemDis_glove_nf_m,motesf1afa,spoon,2.7,1.05183,motesf,gt_main2,What is a surprising use for a SPOON?,eat with it on the other side,5
1611,dod20_fork-94d8,SemDis_glove_nf_m,dod2038,fork,2.0,0.96936,dod20,gt_main2,What is a surprising use for a FORK?,to stab with,1
1612,bs12_brick-cf2d,SemDis_glove_nf_m,bs12108,brick,1.4,1.19025,bs12,gt_main2,What is a surprising use for a BRICK?,put on a loose roof during a hurricane or storm to hold it down,
1613,betal18_rope-8cdd,SemDis_glove_nf_m,betal182075,rope,2.1,1.06245,betal18,gt_main2,What is a surprising use for a ROPE?,making a bird house out of robe,
1614,hmsl_paperclip-ab27,SemDis_glove_nf_m,hmsl59auf5Di,paperclip,2.2,0.9824,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,cleaning under fingernails,1.0
1615,bs12_brick-b501,SemDis_glove_nf_m,bs1223,brick,2.6,0.94255,bs12,gt_main2,What is a surprising use for a BRICK?,Polish the  sell for profit.,
1616,betal18_rope-9e7f,SemDis_glove_nf_m,betal182002,rope,1.6,0.94522,betal18,gt_main2,What is a surprising use for a ROPE?,soccer ball,
1617,motesf_sock-50ba,SemDis_glove_nf_m,motesf5fd0,sock,4.4,1.00754,motesf,gt_main2,What is a surprising use for a SOCK?,glue some cotton on it and then glue it to your pants and use it as a tail,4
1618,hmsl_brick-2e8f,SemDis_glove_nf_m,hmsl4VzH60D1,brick,1.7000000000000002,0.81281,hmsl,gt_main2,What is a surprising use for a BRICK?,use it to hammer something,3.0
1619,dod20_pants-9d43,SemDis_glove_nf_m,dod2075,pants,3.3,0.9959,dod20,gt_main2,What is a surprising use for PANTS?,strangulation,3
1620,dod20_tire-0b83,SemDis_glove_nf_m,dod2031,tire,2.7,0.86387,dod20,gt_main2,What is a surprising use for a TIRE?,weights,24
1621,bs12_brick-e379,SemDis_glove_nf_m,bs1239,brick,1.8,1.1051,bs12,gt_main2,What is a surprising use for a BRICK?,sharpen rock,
1622,snb17_rope-ba32,SemDis_glove_nf_m,snb1765,rope,1.7000000000000002,0.89801,snb17,gt_main2,What is a surprising use for a ROPE?,making a necklace,
1623,dod20_fork-459e,SemDis_glove_nf_m,dod2070,fork,3.2,0.98486,dod20,gt_main2,What is a surprising use for a FORK?,nose picker,3
1624,betal18_box-bb13,SemDis_glove_nf_m,betal182030,box,2.1,1.06024,betal18,gt_main2,What is a surprising use for a BOX?,Time Capsule,
1625,motesf_lightbulb-335f,SemDis_glove_nf_m,motesf48ae,lightbulb,1.6,1.07955,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,While its daytime and the room already has a lot of light,1
1626,bs12_brick-96d6,SemDis_glove_nf_m,bs1289,brick,1.8,0.80779,bs12,gt_main2,What is a surprising use for a BRICK?,table center piece,
1627,dod20_table-75b0,SemDis_glove_nf_m,dod2034,table,3.0,0.74787,dod20,gt_main2,What is a surprising use for a TABLE?,carved art piece,6
1628,snb17_rope-f1a7,SemDis_glove_nf_m,snb1738,rope,2.7,1.06109,snb17,gt_main2,What is a surprising use for a ROPE?,I could use it as a lasso and not have to get out of my chair,
1629,motesf_toothbrush-efcf,SemDis_glove_nf_m,motesf903c,toothbrush,3.9,0.9942,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,Paint with it so you can make grass if you're painting a picture of flowers and grass!,8
1630,setal08_brick-b575,SemDis_glove_nf_m,setal0834,brick,2.3,1.19108,setal08,gt_main2,What is a surprising use for a BRICK?,use it to crack open eggs,4.0
1631,hmsl_brick-4878,SemDis_glove_nf_m,hmslLPQ9qCo5,brick,3.0,0.81491,hmsl,gt_main2,What is a surprising use for a BRICK?,play tossing game,2.0
1632,snb17_rope-d93c,SemDis_glove_nf_m,snb17155,rope,1.0,1.00346,snb17,gt_main2,What is a surprising use for a ROPE?,to play jump,
1633,setal08_brick-2309,SemDis_glove_nf_m,setal08221,brick,1.7000000000000002,0.8127,setal08,gt_main2,What is a surprising use for a BRICK?,to add height to an object,1.0
1634,betal18_box-25d4,SemDis_glove_nf_m,betal182166,box,1.6,0.8187800000000001,betal18,gt_main2,What is a surprising use for a BOX?,Pillow,
1635,motesf_lightbulb-0d5d,SemDis_glove_nf_m,motesf1679,lightbulb,3.3,1.07428,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,"A surprising use for a lightbulb would be to smash a tiny area of it and fill it with dirt, then set it next to your lamp as a decoration.",6
1636,setal08_brick-7728,SemDis_glove_nf_m,setal08195,brick,2.7,1.04556,setal08,gt_main2,What is a surprising use for a BRICK?,a metric device,2.0
1637,betal18_rope-49a9,SemDis_glove_nf_m,betal182073,rope,2.1,1.03066,betal18,gt_main2,What is a surprising use for a ROPE?,bow tie,
1638,betal18_rope-6e12,SemDis_glove_nf_m,betal182163,rope,1.6,0.96595,betal18,gt_main2,What is a surprising use for a ROPE?,tinder,
1639,betal18_box-5737,SemDis_glove_nf_m,betal182125,box,2.4,1.29826,betal18,gt_main2,What is a surprising use for a BOX?,PANTS FOR HOBO,
1640,snbmo09_knife-576c,SemDis_glove_nf_m,snbmo09122,knife,2.7,0.76412,snbmo09,gt_main2,What is a surprising use for a KNIFE?,used on its side as a hammer,7
1641,hmsl_paperclip-9916,SemDis_glove_nf_m,hmslPg80l09K,paperclip,4.0,0.5426599999999999,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,One side can be sharpend to be used,6.0
1642,motesf_bottle-7f78,SemDis_glove_nf_m,motesfe4da,bottle,3.0,0.7835799999999999,motesf,gt_main2,What is a surprising use for a BOTTLE?,you can cut it and make a plastic ball,2
1643,dod20_pants-d80f,SemDis_glove_nf_m,dod2080,pants,1.0,0.85038,dod20,gt_main2,What is a surprising use for PANTS?,cover legs and waist,0
1644,dod20_tire-155b,SemDis_glove_nf_m,dod2078,tire,2.5,0.92029,dod20,gt_main2,What is a surprising use for a TIRE?,roll it down hills for a game,2
1645,hmsl_brick-d408,SemDis_glove_nf_m,hmsll6N0vKle,brick,1.8,1.11398,hmsl,gt_main2,What is a surprising use for a BRICK?,Make a garden,3.0
1646,setal08_knife-2d90,SemDis_glove_nf_m,setal08189,knife,1.3,1.22853,setal08,gt_main2,What is a surprising use for a KNIFE?,they can also be used to cause serious damage,6.0
1647,setal08_knife-1c14,SemDis_glove_nf_m,setal08221,knife,1.3,1.19751,setal08,gt_main2,What is a surprising use for a KNIFE?,to cut wood,3.0
1648,dod20_brick-b6f9,SemDis_glove_nf_m,dod202,brick,2.5,1.16228,dod20,gt_main2,What is a surprising use for a BRICK?,to use as a weapon,5
1649,motesf_pencil-1175,SemDis_glove_nf_m,motesf202c,pencil,2.4,1.06699,motesf,gt_main2,What is a surprising use for a PENCIL?,you could get tape and wrap it around so then it looks pretty.,3
1650,dod20_rope-c348,SemDis_glove_nf_m,dod2072,rope,3.0,0.88289,dod20,gt_main2,What is a surprising use for a ROPE?,game building exercises,8
1651,hmsl_paperclip-7ff8,SemDis_glove_nf_m,hmslG63FgMsT,paperclip,2.5,0.64064,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,art object,3.0
1652,setal08_knife-a9fe,SemDis_glove_nf_m,setal08124,knife,1.0,1.03661,setal08,gt_main2,What is a surprising use for a KNIFE?,chopping a tree down,1.0
1653,setal08_knife-7279,SemDis_glove_nf_m,setal0853,knife,1.7000000000000002,1.13038,setal08,gt_main2,What is a surprising use for a KNIFE?,hanging up for decoration,2.0
1654,dod20_brick-d8e6,SemDis_glove_nf_m,dod2071,brick,3.3,0.79667,dod20,gt_main2,What is a surprising use for a BRICK?,warm it in an oven and use a,9
1655,bs12_brick-cc88,SemDis_glove_nf_m,bs12133,brick,2.2,0.93857,bs12,gt_main2,What is a surprising use for a BRICK?,sanding block,
1656,dod20_rope-af40,SemDis_glove_nf_m,dod2084,rope,2.0,0.88805,dod20,gt_main2,What is a surprising use for a ROPE?,use as a way to connect two teams with tug of war,2
1657,motesp-g1_ball-28JB,SemDis_glove_nf_m,28JB,ball,2.8,0.5012300000000001,motesp,gt_main2,What is a surprising use for a BALL?,spin the ball on your finger,
1658,hmsl_brick-0fdf,SemDis_glove_nf_m,hmsl16scmgQe,brick,1.6,0.84683,hmsl,gt_main2,What is a surprising use for a BRICK?,garden edging,3.0
1659,hmsl_paperclip-535e,SemDis_glove_nf_m,hmsl3drmN5S2,paperclip,1.8,1.20598,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,make a necklace or bracelet,4.0
1660,snb17_box-dc4d,SemDis_glove_nf_m,snb1745,box,3.7,1.21088,snb17,gt_main2,What is a surprising use for a BOX?,homemade putt putt course,
1661,dod20_shoe-0e8f,SemDis_glove_nf_m,dod2018,shoe,3.7,0.89674,dod20,gt_main2,What is a surprising use for a SHOE?,shield hands from heat,1
1662,snbmo09_knife-6e02,SemDis_glove_nf_m,snbmo09138,knife,1.5,1.21177,snbmo09,gt_main2,What is a surprising use for a KNIFE?,call collect,3
1663,bs12_brick-b34d,SemDis_glove_nf_m,bs1274,brick,3.0,0.82618,bs12,gt_main2,What is a surprising use for a BRICK?,as a pen/pencil holder. Could put pens in the holes,
1664,dod20_pants-f0b6,SemDis_glove_nf_m,dod2078,pants,3.2,1.10862,dod20,gt_main2,What is a surprising use for PANTS?,tie closed to make bags,1
1665,setal08_knife-6beb,SemDis_glove_nf_m,setal08219,knife,3.0,0.82855,setal08,gt_main2,What is a surprising use for a KNIFE?,"""spin the bottle"" with the knife",3.0
1666,hmsl_paperclip-2468,SemDis_glove_nf_m,hmsl6EcRhhAL,paperclip,2.5,0.5889800000000001,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,Use to press a small button such as resetting router,10.0
1667,hmsl_paperclip-cc2e,SemDis_glove_nf_m,hmsl5spKk965,paperclip,2.5,0.63469,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,Hang something from your keychain,3.0
1668,motesf_ball-f81a,SemDis_glove_nf_m,motesffa7c,ball,1.6,1.18193,motesf,gt_main2,What is a surprising use for a BALL?,For a ball we could use it as a bouncy ball or a basketball a soccer ball maybe?,3
1669,betal18_box-4188,SemDis_glove_nf_m,betal182100,box,2.7,1.19425,betal18,gt_main2,What is a surprising use for a BOX?,Paneling for a tiny home,
1670,snbmo09_box-b789,SemDis_glove_nf_m,snbmo0930,box,1.2,0.76763,snbmo09,gt_main2,What is a surprising use for a BOX?,live in it,1
1671,dod20_fork-cc7c,SemDis_glove_nf_m,dod2060,fork,2.5,0.90178,dod20,gt_main2,What is a surprising use for a FORK?,digger,0
1672,snbmo09_knife-700d,SemDis_glove_nf_m,snbmo0993,knife,1.8,1.21635,snbmo09,gt_main2,What is a surprising use for a KNIFE?,hold up a broken picture frame,1
1673,bs12_brick-fcb7,SemDis_glove_nf_m,bs1217,brick,1.0,0.72671,bs12,gt_main2,What is a surprising use for a BRICK?,stacks,
1674,hmsl_brick-8110,SemDis_glove_nf_m,hmslvgUOi7TF,brick,3.0,0.93442,hmsl,gt_main2,What is a surprising use for a BRICK?,trash compactor,7.0
1675,motesp-g1_backpack-8OO,SemDis_glove_nf_m,8OO,backpack,2.3,0.87555,motesp,gt_main2,What is a surprising use for a BACKPACK?,You can use the backpack by adding heavy objects and try to see if you can still lift the backpack up.,
1676,betal18_rope-b7ef,SemDis_glove_nf_m,betal182179,rope,1.0,1.11487,betal18,gt_main2,What is a surprising use for a ROPE?,to attach one item to another,
1677,motesf_pencil-54ca,SemDis_glove_nf_m,motesfc5ff,pencil,4.1,1.00009,motesf,gt_main2,What is a surprising use for a PENCIL?,Take out the erasers and cover it in chocolate,1
1678,dod20_table-562c,SemDis_glove_nf_m,dod2030,table,1.7000000000000002,1.36375,dod20,gt_main2,What is a surprising use for a TABLE?,play cards at it,2
1679,hmsl_paperclip-108c,SemDis_glove_nf_m,hmslwl41F5Rd,paperclip,1.8,0.5803400000000001,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,fastener for string ends,10.0
1680,dod20_brick-f4cf,SemDis_glove_nf_m,dod2058,brick,3.5,0.79098,dod20,gt_main2,What is a surprising use for a BRICK?,smash open nuts,2
1681,betal18_box-462f,SemDis_glove_nf_m,betal182136,box,1.0,1.1382,betal18,gt_main2,What is a surprising use for a BOX?,CAT BED,
1682,snbmo09_box-35c1,SemDis_glove_nf_m,snbmo094,box,2.7,0.78117,snbmo09,gt_main2,What is a surprising use for a BOX?,take the box and flatten it and make cardboard roads,3
1683,dod20_shoe-0d87,SemDis_glove_nf_m,dod2027,shoe,3.2,1.09773,dod20,gt_main2,What is a surprising use for a SHOE?,hide something in it,2
1684,betal18_box-2acf,SemDis_glove_nf_m,betal182053,box,2.1,0.99318,betal18,gt_main2,What is a surprising use for a BOX?,Roofing,
1685,dod20_book-db1c,SemDis_glove_nf_m,dod2017,book,3.0,1.24286,dod20,gt_main2,What is a surprising use for a BOOK?,place mat,0
1686,snbmo09_brick-0000,SemDis_glove_nf_m,snbmo09145,brick,1.6,0.69773,snbmo09,gt_main2,What is a surprising use for a BRICK?,sculptures,1
1687,dod20_rope-0134,SemDis_glove_nf_m,dod2088,rope,2.5,0.97308,dod20,gt_main2,What is a surprising use for a ROPE?,outline,0
1688,dod20_pants-f5ff,SemDis_glove_nf_m,dod2028,pants,3.5,0.93301,dod20,gt_main2,What is a surprising use for PANTS?,"cut the legs shorter, sew them shut and fold to make into a bag",0
1689,betal18_box-16a3,SemDis_glove_nf_m,betal182019,box,1.0,1.22879,betal18,gt_main2,What is a surprising use for a BOX?,Dogs house,
1690,hmsl_paperclip-eeaa,SemDis_glove_nf_m,hmslRqMKS495,paperclip,1.9,0.95646,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,bookmark,1.0
1691,bs12_brick-a6d0,SemDis_glove_nf_m,bs1256,brick,1.8,1.16839,bs12,gt_main2,What is a surprising use for a BRICK?,sitting block,
1692,setal08_brick-7953,SemDis_glove_nf_m,setal08176,brick,2.3,0.90597,setal08,gt_main2,What is a surprising use for a BRICK?,christmas decor - snowman,3.0
1693,dod20_tire-2cea,SemDis_glove_nf_m,dod203,tire,3.5,0.98556,dod20,gt_main2,What is a surprising use for a TIRE?,weapon,2
1694,dod20_brick-fea7,SemDis_glove_nf_m,dod2057,brick,1.5,1.07354,dod20,gt_main2,What is a surprising use for a BRICK?,fire pit,0
1695,snbmo09_box-f37f,SemDis_glove_nf_m,snbmo0974,box,1.0,1.2648,snbmo09,gt_main2,What is a surprising use for a BOX?,hold food,14
1696,motesf_sock-9cef,SemDis_glove_nf_m,motesfbe83,sock,2.7,0.96265,motesf,gt_main2,What is a surprising use for a SOCK?,cut the sock on a way to make gloves that have open finger holes,6
1697,snbmo09_brick-ea17,SemDis_glove_nf_m,snbmo09143,brick,1.5,0.81846,snbmo09,gt_main2,What is a surprising use for a BRICK?,to keep a table from moving,5
1698,setal08_brick-cf2c,SemDis_glove_nf_m,setal0861,brick,1.7000000000000002,1.18437,setal08,gt_main2,What is a surprising use for a BRICK?,hold it with you if something happens you can use it for protection,7.0
1699,dod20_rope-8dcf,SemDis_glove_nf_m,dod2041,rope,3.0,0.91383,dod20,gt_main2,What is a surprising use for a ROPE?,to hold on to soda bottles,4
1700,hmsl_brick-d591,SemDis_glove_nf_m,hmslW5edll8z,brick,1.2,0.40225,hmsl,gt_main2,What is a surprising use for a BRICK?,building with it,2.0
1701,dod20_book-efb4,SemDis_glove_nf_m,dod208,book,3.0,0.74597,dod20,gt_main2,What is a surprising use for a BOOK?,wall,4
1702,motesf_sock-f558,SemDis_glove_nf_m,motesff2fc,sock,2.7,0.97226,motesf,gt_main2,What is a surprising use for a SOCK?,put it on your hand and use it as a sock puppet.,7
