,id,model,participant,prompt,target,predicted,src
1702,hmsl_paperclip-e599,gpt-emb-text-similarity-babbage-001,hmslX5hX4YgF,paperclip,1.0,0.21423833483959653,hmsl
1703,hmsl_paperclip-e3ea,gpt-emb-text-similarity-babbage-001,hmslHcYiggdZ,paperclip,2.7,0.2131200503863413,hmsl
1704,hmsl_paperclip-a962,gpt-emb-text-similarity-babbage-001,hmsl344dbgyl,paperclip,2.5,0.2636826820935497,hmsl
1705,hmsl_paperclip-7508,gpt-emb-text-similarity-babbage-001,hmslUUuMg7dW,paperclip,2.2,0.26388508019394563,hmsl
1706,hmsl_paperclip-86f8,gpt-emb-text-similarity-babbage-001,hmsl7tAp1G0i,paperclip,3.7,0.2982254849407494,hmsl
1707,hmsl_paperclip-c12a,gpt-emb-text-similarity-babbage-001,hmsl1xS08G27,paperclip,2.5,0.29314298304059827,hmsl
1708,hmsl_paperclip-007b,gpt-emb-text-similarity-babbage-001,hmslwl41F5Rd,paperclip,2.2,0.20830669289944215,hmsl
1709,hmsl_paperclip-a338,gpt-emb-text-similarity-babbage-001,hmslgEOtW7kc,paperclip,1.5,0.23697291607528603,hmsl
1710,hmsl_paperclip-72ab,gpt-emb-text-similarity-babbage-001,hmsl3qx6PWXs,paperclip,2.0,0.1833415007250585,hmsl
1711,hmsl_paperclip-e135,gpt-emb-text-similarity-babbage-001,hmslVRjUpNjw,paperclip,2.5,0.25723527857419926,hmsl
1712,hmsl_paperclip-8c04,gpt-emb-text-similarity-babbage-001,hmslj2pr9SC4,paperclip,3.0,0.30411895453405924,hmsl
1713,hmsl_paperclip-e6c9,gpt-emb-text-similarity-babbage-001,hmslo65EfhY5,paperclip,2.0,0.22402471055776785,hmsl
1714,hmsl_paperclip-edd3,gpt-emb-text-similarity-babbage-001,hmslLec2y841,paperclip,2.2,0.1695701600550511,hmsl
1715,hmsl_paperclip-237c,gpt-emb-text-similarity-babbage-001,hmsleuaMDyU7,paperclip,1.5,0.21887396792633584,hmsl
1716,hmsl_paperclip-cc2e,gpt-emb-text-similarity-babbage-001,hmsl5spKk965,paperclip,2.5,0.22337330011510248,hmsl
1717,hmsl_paperclip-7fd4,gpt-emb-text-similarity-babbage-001,hmsljabz8ZMA,paperclip,2.3,0.2642625387397204,hmsl
1718,hmsl_paperclip-293e,gpt-emb-text-similarity-babbage-001,hmsl3KwNtbkQ,paperclip,2.3,0.29746210963783704,hmsl
1719,hmsl_paperclip-7a9a,gpt-emb-text-similarity-babbage-001,hmsl25D5c5m2,paperclip,3.2,0.24992777623889273,hmsl
1720,hmsl_paperclip-a48a,gpt-emb-text-similarity-babbage-001,hmslV8mxLJpC,paperclip,1.7000000000000002,0.23392821888013227,hmsl
1721,hmsl_paperclip-c074,gpt-emb-text-similarity-babbage-001,hmslM826NWy8,paperclip,2.5,0.21091205260711543,hmsl
1722,hmsl_paperclip-7354,gpt-emb-text-similarity-babbage-001,hmslKxZ68Dlf,paperclip,2.3,0.20183334960589938,hmsl
1723,hmsl_paperclip-1b82,gpt-emb-text-similarity-babbage-001,hmslww8QYGoO,paperclip,2.3,0.11691173654929021,hmsl
1724,hmsl_paperclip-d026,gpt-emb-text-similarity-babbage-001,hmslV8mxLJpC,paperclip,3.0,0.1336943975546797,hmsl
1725,hmsl_paperclip-334d,gpt-emb-text-similarity-babbage-001,hmsl0z2AZnax,paperclip,1.5,0.2676200715392998,hmsl
1726,hmsl_paperclip-a977,gpt-emb-text-similarity-babbage-001,hmslgEOtW7kc,paperclip,2.0,0.23270146237598888,hmsl
1727,hmsl_paperclip-0209,gpt-emb-text-similarity-babbage-001,hmslmhcrc4iq,paperclip,2.5,0.26075089862252865,hmsl
1728,hmsl_paperclip-4e9a,gpt-emb-text-similarity-babbage-001,hmsl5vOtwDx3,paperclip,2.3,0.24126371491041643,hmsl
1729,hmsl_paperclip-368f,gpt-emb-text-similarity-babbage-001,hmslmhcrc4iq,paperclip,2.0,0.08875949119535109,hmsl
1730,hmsl_paperclip-ec7b,gpt-emb-text-similarity-babbage-001,hmsl0BXXso67,paperclip,3.5,0.25307913072194266,hmsl
1731,hmsl_paperclip-60e3,gpt-emb-text-similarity-babbage-001,hmslb3AN0bjD,paperclip,1.0,0.18642570642878076,hmsl
1732,hmsl_paperclip-3d7d,gpt-emb-text-similarity-babbage-001,hmsl3vBR15MO,paperclip,3.0,0.26103122256919165,hmsl
1733,hmsl_paperclip-69c1,gpt-emb-text-similarity-babbage-001,hmslqZwO9maC,paperclip,2.5,0.2927024080052224,hmsl
1734,hmsl_paperclip-d2f2,gpt-emb-text-similarity-babbage-001,hmsldENdB2Qt,paperclip,2.5,0.24048148539744907,hmsl
1735,hmsl_paperclip-dd61,gpt-emb-text-similarity-babbage-001,hmsll976kyQ1,paperclip,2.0,0.20465395833427846,hmsl
1736,hmsl_paperclip-6e5e,gpt-emb-text-similarity-babbage-001,hmslxIQ673M9,paperclip,2.5,0.2573766093706339,hmsl
1737,hmsl_paperclip-56b4,gpt-emb-text-similarity-babbage-001,hmslUBn73eP3,paperclip,2.0,0.23216256829135595,hmsl
1738,hmsl_paperclip-4940,gpt-emb-text-similarity-babbage-001,hmslT7PsWT76,paperclip,2.5,0.2727322806093738,hmsl
1739,hmsl_paperclip-f45d,gpt-emb-text-similarity-babbage-001,hmsl3qx6PWXs,paperclip,1.8,0.25937514603990963,hmsl
1740,hmsl_paperclip-b279,gpt-emb-text-similarity-babbage-001,hmsly86m7fS0,paperclip,3.0,0.2547096564418081,hmsl
1741,hmsl_paperclip-a4e6,gpt-emb-text-similarity-babbage-001,hmslR0U9X8AP,paperclip,2.0,0.23453673021444388,hmsl
1742,hmsl_paperclip-eeaa,gpt-emb-text-similarity-babbage-001,hmslRqMKS495,paperclip,1.9,0.22005052919306478,hmsl
1743,hmsl_paperclip-96a4,gpt-emb-text-similarity-babbage-001,hmsl714kNX5M,paperclip,2.5,0.19146246017515345,hmsl
1744,hmsl_paperclip-b130,gpt-emb-text-similarity-babbage-001,hmsl7tAp1G0i,paperclip,2.5,0.26908825701696293,hmsl
1745,betal18_box-16f1,gpt-emb-text-similarity-babbage-001,betal182111,box,1.3,0.3385476256092985,betal18
1746,snbmo09_box-0102,gpt-emb-text-similarity-babbage-001,snbmo0922,box,2.3,0.37449444718943947,snbmo09
1747,snb17_box-e7eb,gpt-emb-text-similarity-babbage-001,snb17100,box,2.0,0.34876170414760843,snb17
1748,betal18_box-ce81,gpt-emb-text-similarity-babbage-001,betal182084,box,1.6,0.37455002249959046,betal18
1749,snb17_box-0514,gpt-emb-text-similarity-babbage-001,snb17111,box,1.6,0.34645608749555923,snb17
1750,snb17_box-d337,gpt-emb-text-similarity-babbage-001,snb1781,box,2.0,0.3725888217618396,snb17
1751,betal18_box-4188,gpt-emb-text-similarity-babbage-001,betal182100,box,2.7,0.36216906724957454,betal18
1752,betal18_box-6d47,gpt-emb-text-similarity-babbage-001,betal182071,box,2.3,0.17971606950963792,betal18
1753,betal18_box-bb13,gpt-emb-text-similarity-babbage-001,betal182030,box,2.1,0.31560612167651303,betal18
1754,snbmo09_box-35c1,gpt-emb-text-similarity-babbage-001,snbmo094,box,2.7,0.3054257854338198,snbmo09
1755,betal18_box-f422,gpt-emb-text-similarity-babbage-001,betal182092,box,1.9,0.3525871259555443,betal18
1756,betal18_box-cf5d,gpt-emb-text-similarity-babbage-001,betal182181,box,1.1,0.16279110481439096,betal18
1757,betal18_box-8fea,gpt-emb-text-similarity-babbage-001,betal182123,box,1.9,0.27358939248782976,betal18
1758,snbmo09_box-0bc4,gpt-emb-text-similarity-babbage-001,snbmo09122,box,1.8,0.35532193906818954,snbmo09
1759,snb17_box-5647,gpt-emb-text-similarity-babbage-001,snb17138,box,1.9,0.24594715622239738,snb17
1760,snb17_box-a7c4,gpt-emb-text-similarity-babbage-001,snb1747,box,1.0,0.3582719179454861,snb17
1761,snb17_box-c257,gpt-emb-text-similarity-babbage-001,snb171,box,1.3,0.28356810848400693,snb17
1762,snbmo09_box-316b,gpt-emb-text-similarity-babbage-001,snbmo0998,box,2.2,0.37798560352004273,snbmo09
1763,snbmo09_box-685d,gpt-emb-text-similarity-babbage-001,snbmo0961,box,3.0,0.3010316281027068,snbmo09
1764,betal18_box-aabd,gpt-emb-text-similarity-babbage-001,betal182058,box,1.3,0.36838878047255896,betal18
1765,betal18_box-cc04,gpt-emb-text-similarity-babbage-001,betal182059,box,2.3,0.24579764990595043,betal18
1766,snb17_box-92d8,gpt-emb-text-similarity-babbage-001,snb1794,box,2.3,0.3621233282152325,snb17
1767,snbmo09_box-f37f,gpt-emb-text-similarity-babbage-001,snbmo0974,box,1.0,0.3149056143498452,snbmo09
1768,snbmo09_box-4735,gpt-emb-text-similarity-babbage-001,snbmo09184,box,2.0,0.36942830642473123,snbmo09
1769,snb17_box-4cf2,gpt-emb-text-similarity-babbage-001,snb1798,box,1.0,0.19946497295568866,snb17
1770,snbmo09_box-35e9,gpt-emb-text-similarity-babbage-001,snbmo09171,box,1.2,0.24458083730083424,snbmo09
1771,snbmo09_box-93d4,gpt-emb-text-similarity-babbage-001,snbmo0946,box,1.5,0.34818190589814124,snbmo09
1772,betal18_box-3740,gpt-emb-text-similarity-babbage-001,betal182123,box,1.3,0.3050244248096774,betal18
1773,betal18_box-b5d2,gpt-emb-text-similarity-babbage-001,betal182117,box,2.7,0.3617492034569191,betal18
1774,snbmo09_box-3ad0,gpt-emb-text-similarity-babbage-001,snbmo0974,box,3.3,0.3782190453128377,snbmo09
1775,snb17_box-d6bb,gpt-emb-text-similarity-babbage-001,snb1794,box,1.7000000000000002,0.19452770454252277,snb17
1776,betal18_box-f3f1,gpt-emb-text-similarity-babbage-001,betal182073,box,1.9,0.17854886621491584,betal18
1777,betal18_box-e414,gpt-emb-text-similarity-babbage-001,betal182050,box,1.9,0.3162539432621987,betal18
1778,betal18_box-6517,gpt-emb-text-similarity-babbage-001,betal182106,box,1.0,0.3631594941343722,betal18
1779,betal18_box-f387,gpt-emb-text-similarity-babbage-001,betal182079,box,1.0,0.1911855351915227,betal18
1780,betal18_box-af2b,gpt-emb-text-similarity-babbage-001,betal182030,box,1.3,0.25055682402354273,betal18
1781,snbmo09_box-c582,gpt-emb-text-similarity-babbage-001,snbmo0918,box,2.2,0.30766959014741435,snbmo09
1782,betal18_box-860b,gpt-emb-text-similarity-babbage-001,betal182058,box,2.4,0.3093500755342633,betal18
1783,snbmo09_box-e965,gpt-emb-text-similarity-babbage-001,snbmo09181,box,1.5,0.30582423051698504,snbmo09
1784,snbmo09_box-a04f,gpt-emb-text-similarity-babbage-001,snbmo0961,box,1.5,0.2906345623438017,snbmo09
1785,snb17_box-3b66,gpt-emb-text-similarity-babbage-001,snb17103,box,2.3,0.40236519900104384,snb17
1786,snb17_box-1730,gpt-emb-text-similarity-babbage-001,snb1778,box,3.0,0.3749750424098053,snb17
1787,snbmo09_box-422d,gpt-emb-text-similarity-babbage-001,snbmo09146,box,3.0,0.3618367969649855,snbmo09
1788,snbmo09_box-ca5e,gpt-emb-text-similarity-babbage-001,snbmo09132,box,1.6,0.309665420321246,snbmo09
1789,betal18_box-61ce,gpt-emb-text-similarity-babbage-001,betal182067,box,1.9,0.36845537370270154,betal18
1790,betal18_box-a12d,gpt-emb-text-similarity-babbage-001,betal182018,box,1.9,0.3521450802524825,betal18
1791,betal18_box-37a0,gpt-emb-text-similarity-babbage-001,betal182002,box,1.9,0.25382937309953146,betal18
1792,snbmo09_box-7e4a,gpt-emb-text-similarity-babbage-001,snbmo09108,box,2.0,0.3298271624842257,snbmo09
1793,snbmo09_box-d33e,gpt-emb-text-similarity-babbage-001,snbmo09107,box,1.5,0.3390931767700255,snbmo09
1794,snbmo09_box-862a,gpt-emb-text-similarity-babbage-001,snbmo09172,box,2.0,0.17415134250223974,snbmo09
1795,snb17_box-a43d,gpt-emb-text-similarity-babbage-001,snb17107,box,1.7000000000000002,0.3693353056691029,snb17
1796,snbmo09_box-17be,gpt-emb-text-similarity-babbage-001,snbmo09113,box,2.2,0.35184372085973536,snbmo09
1797,betal18_box-b225,gpt-emb-text-similarity-babbage-001,betal182100,box,1.9,0.32186750508766326,betal18
1798,betal18_box-931e,gpt-emb-text-similarity-babbage-001,betal182051,box,1.9,0.2918719000651113,betal18
1799,snb17_box-0fd3,gpt-emb-text-similarity-babbage-001,snb1714,box,1.6,0.20534173260452115,snb17
1800,betal18_box-6303,gpt-emb-text-similarity-babbage-001,betal182121,box,2.4,0.2483793404800051,betal18
1801,betal18_box-7212,gpt-emb-text-similarity-babbage-001,betal182012,box,1.9,0.3607245116259209,betal18
1802,snbmo09_box-b789,gpt-emb-text-similarity-babbage-001,snbmo0930,box,1.2,0.28501700079730763,snbmo09
1803,snbmo09_box-891d,gpt-emb-text-similarity-babbage-001,snbmo0958,box,2.0,0.3293369488922647,snbmo09
1804,snbmo09_box-7f43,gpt-emb-text-similarity-babbage-001,snbmo0997,box,2.0,0.38035188629085925,snbmo09
1805,betal18_box-2b68,gpt-emb-text-similarity-babbage-001,betal182185,box,2.1,0.3232710166431193,betal18
1806,snbmo09_box-f1ad,gpt-emb-text-similarity-babbage-001,snbmo09108,box,2.0,0.30223873914377997,snbmo09
1807,betal18_box-b937,gpt-emb-text-similarity-babbage-001,betal182158,box,1.6,0.34338768453724977,betal18
1808,snb17_box-c948,gpt-emb-text-similarity-babbage-001,snb1731,box,1.3,0.1878440265504553,snb17
1809,snbmo09_box-4055,gpt-emb-text-similarity-babbage-001,snbmo09179,box,2.0,0.20045842235098332,snbmo09
1810,snbmo09_box-36b4,gpt-emb-text-similarity-babbage-001,snbmo09200,box,2.3,0.2542198706980422,snbmo09
1811,betal18_box-7787,gpt-emb-text-similarity-babbage-001,betal182086,box,1.6,0.3485571296162332,betal18
1812,snb17_box-ac60,gpt-emb-text-similarity-babbage-001,snb1768,box,1.7000000000000002,0.22159885251876066,snb17
1813,snb17_box-f117,gpt-emb-text-similarity-babbage-001,snb17119,box,1.7000000000000002,0.3454233111429832,snb17
1814,betal18_box-5491,gpt-emb-text-similarity-babbage-001,betal182078,box,1.6,0.3683013202915335,betal18
1815,snbmo09_box-d692,gpt-emb-text-similarity-babbage-001,snbmo09167,box,1.8,0.3621241836417255,snbmo09
1816,snbmo09_box-2f76,gpt-emb-text-similarity-babbage-001,snbmo092,box,2.0,0.28359592533298783,snbmo09
1817,betal18_box-6c47,gpt-emb-text-similarity-babbage-001,betal182082,box,2.6,0.27321562273508415,betal18
1818,snb17_box-3507,gpt-emb-text-similarity-babbage-001,snb17110,box,1.7000000000000002,0.28443866238084814,snb17
1819,snb17_box-5f81,gpt-emb-text-similarity-babbage-001,snb17146,box,2.0,0.3825874742591173,snb17
1820,betal18_box-25d4,gpt-emb-text-similarity-babbage-001,betal182166,box,1.6,0.2007873058003583,betal18
1821,betal18_box-fc19,gpt-emb-text-similarity-babbage-001,betal182061,box,1.0,0.23663227338797888,betal18
1822,betal18_box-cca1,gpt-emb-text-similarity-babbage-001,betal182189,box,1.6,0.2609412478245391,betal18
1823,snbmo09_box-c0e3,gpt-emb-text-similarity-babbage-001,snbmo0990,box,1.7000000000000002,0.2921911267913754,snbmo09
1824,betal18_box-0057,gpt-emb-text-similarity-babbage-001,betal182089,box,2.9,0.2534619349163494,betal18
1825,snbmo09_box-df55,gpt-emb-text-similarity-babbage-001,snbmo09140,box,2.8,0.2838688315995431,snbmo09
1826,snbmo09_box-bed9,gpt-emb-text-similarity-babbage-001,snbmo0948,box,2.0,0.2996253956171093,snbmo09
1827,snbmo09_box-cc57,gpt-emb-text-similarity-babbage-001,snbmo0915,box,1.0,0.3734527393695819,snbmo09
1828,snb17_box-b56c,gpt-emb-text-similarity-babbage-001,snb1764,box,2.0,0.33864472645527655,snb17
1829,snbmo09_box-bbb4,gpt-emb-text-similarity-babbage-001,snbmo0911,box,1.2,0.30004179242785767,snbmo09
1830,betal18_box-e8f2,gpt-emb-text-similarity-babbage-001,betal182024,box,2.7,0.2311412026727392,betal18
1831,snb17_box-1802,gpt-emb-text-similarity-babbage-001,snb17111,box,2.0,0.16744634535486158,snb17
1832,betal18_box-0b6d,gpt-emb-text-similarity-babbage-001,betal182019,box,1.3,0.2664875262251434,betal18
1833,snbmo09_box-8ca1,gpt-emb-text-similarity-babbage-001,snbmo09102,box,1.0,0.2770763570326982,snbmo09
1834,snbmo09_box-24ee,gpt-emb-text-similarity-babbage-001,snbmo09152,box,1.0,0.3405080066307924,snbmo09
1835,snbmo09_box-e608,gpt-emb-text-similarity-babbage-001,snbmo09102,box,1.3,0.3841958918780558,snbmo09
1836,snbmo09_box-2764,gpt-emb-text-similarity-babbage-001,snbmo09111,box,1.7000000000000002,0.3487169648548343,snbmo09
1837,snb17_box-6dc9,gpt-emb-text-similarity-babbage-001,snb17155,box,2.0,0.36424349759516383,snb17
1838,snbmo09_box-a2a6,gpt-emb-text-similarity-babbage-001,snbmo09182,box,1.3,0.2585075575049385,snbmo09
1839,snb17_box-1e55,gpt-emb-text-similarity-babbage-001,snb17130,box,1.7000000000000002,0.3393481006794494,snb17
1840,snbmo09_box-db5f,gpt-emb-text-similarity-babbage-001,snbmo093,box,2.3,0.37902155133818916,snbmo09
1841,snbmo09_box-75f8,gpt-emb-text-similarity-babbage-001,snbmo09120,box,2.2,0.36565203486809683,snbmo09
1842,snbmo09_box-b4da,gpt-emb-text-similarity-babbage-001,snbmo09193,box,2.5,0.37589333163314165,snbmo09
1843,betal18_box-bfc0,gpt-emb-text-similarity-babbage-001,betal182128,box,2.0,0.26714525689686597,betal18
1844,betal18_box-e9af,gpt-emb-text-similarity-babbage-001,betal182092,box,1.0,0.37757487764477016,betal18
1845,betal18_box-3c24,gpt-emb-text-similarity-babbage-001,betal182055,box,1.0,0.12275597550477568,betal18
1846,snbmo09_box-41e6,gpt-emb-text-similarity-babbage-001,snbmo0917,box,2.3,0.23037459605314436,snbmo09
1847,snbmo09_box-90d1,gpt-emb-text-similarity-babbage-001,snbmo0947,box,2.0,0.3616647040468344,snbmo09
1848,snbmo09_box-3c0a,gpt-emb-text-similarity-babbage-001,snbmo0976,box,1.3,0.34029859764833903,snbmo09
1849,snb17_box-4718,gpt-emb-text-similarity-babbage-001,snb17115,box,2.0,0.36074739353326357,snb17
1850,betal18_box-3215,gpt-emb-text-similarity-babbage-001,betal182061,box,1.6,0.19964917345206834,betal18
1851,snb17_box-0f9e,gpt-emb-text-similarity-babbage-001,snb1740,box,3.0,0.34671480816473843,snb17
1852,betal18_box-03be,gpt-emb-text-similarity-babbage-001,betal182053,box,1.6,0.17386475761222853,betal18
1853,betal18_box-fe26,gpt-emb-text-similarity-babbage-001,betal182015,box,1.3,0.24642057605925827,betal18
1854,betal18_box-b743,gpt-emb-text-similarity-babbage-001,betal182141,box,1.6,0.33215832564874403,betal18
1855,betal18_box-478f,gpt-emb-text-similarity-babbage-001,betal182026,box,1.3,0.354620019277756,betal18
1856,snbmo09_box-9069,gpt-emb-text-similarity-babbage-001,snbmo09180,box,2.5,0.3068239761563195,snbmo09
1857,betal18_box-438b,gpt-emb-text-similarity-babbage-001,betal182028,box,1.9,0.22926179102471167,betal18
1858,betal18_box-8dfa,gpt-emb-text-similarity-babbage-001,betal182051,box,1.0,0.3338448848798823,betal18
1859,snbmo09_box-36e3,gpt-emb-text-similarity-babbage-001,snbmo099,box,1.5,0.36698664787824475,snbmo09
1860,betal18_box-5c73,gpt-emb-text-similarity-babbage-001,betal182175,box,1.3,0.15277041983746198,betal18
1861,snbmo09_box-df71,gpt-emb-text-similarity-babbage-001,snbmo0959,box,2.0,0.27880715575868287,snbmo09
1862,snbmo09_box-8c8d,gpt-emb-text-similarity-babbage-001,snbmo09149,box,2.2,0.35280573873954413,snbmo09
1863,snbmo09_box-0799,gpt-emb-text-similarity-babbage-001,snbmo09158,box,3.3,0.34571731099137604,snbmo09
1864,snbmo09_box-1144,gpt-emb-text-similarity-babbage-001,snbmo0920,box,1.3,0.24046592227266272,snbmo09
1865,snbmo09_box-8399,gpt-emb-text-similarity-babbage-001,snbmo09155,box,1.8,0.23742611182825857,snbmo09
1866,betal18_box-2acf,gpt-emb-text-similarity-babbage-001,betal182053,box,2.1,0.25427680594164837,betal18
1867,betal18_box-9db5,gpt-emb-text-similarity-babbage-001,betal182160,box,1.3,0.3674145645404582,betal18
1868,snbmo09_box-c5b0,gpt-emb-text-similarity-babbage-001,snbmo0994,box,1.0,0.3103139292122321,snbmo09
1869,betal18_box-8e19,gpt-emb-text-similarity-babbage-001,betal182165,box,1.5,0.2570136225903188,betal18
1870,snb17_box-ff1c,gpt-emb-text-similarity-babbage-001,snb1735,box,3.0,0.3029128113948416,snb17
1871,snbmo09_box-630b,gpt-emb-text-similarity-babbage-001,snbmo0980,box,1.5,0.31720612500696765,snbmo09
1872,betal18_box-1601,gpt-emb-text-similarity-babbage-001,betal182151,box,1.3,0.35200227489507463,betal18
1873,betal18_box-3003,gpt-emb-text-similarity-babbage-001,betal182026,box,2.4,0.3702761057939332,betal18
1874,betal18_box-6277,gpt-emb-text-similarity-babbage-001,betal182164,box,1.3,0.30692937010691024,betal18
1875,betal18_box-75dd,gpt-emb-text-similarity-babbage-001,betal182177,box,1.6,0.2784795386262825,betal18
1876,snb17_box-3bfd,gpt-emb-text-similarity-babbage-001,snb1781,box,3.3,0.37834942610598943,snb17
1877,snbmo09_box-de9f,gpt-emb-text-similarity-babbage-001,snbmo0991,box,2.0,0.3387532045670838,snbmo09
1878,snbmo09_box-4127,gpt-emb-text-similarity-babbage-001,snbmo0937,box,1.5,0.2028427391539538,snbmo09
1879,betal18_box-0cf1,gpt-emb-text-similarity-babbage-001,betal182076,box,1.6,0.27011342180585995,betal18
1880,betal18_box-8507,gpt-emb-text-similarity-babbage-001,betal182089,box,1.3,0.2956235846361306,betal18
1881,snbmo09_box-cc38,gpt-emb-text-similarity-babbage-001,snbmo0917,box,2.5,0.27532435636261143,snbmo09
1882,betal18_box-cac7,gpt-emb-text-similarity-babbage-001,betal182102,box,3.6,0.3633748480691359,betal18
1883,snbmo09_box-3630,gpt-emb-text-similarity-babbage-001,snbmo0968,box,1.5,0.34459102764946403,snbmo09
1884,snb17_box-4eaa,gpt-emb-text-similarity-babbage-001,snb1733,box,2.3,0.3863879990529727,snb17
1885,snb17_box-e805,gpt-emb-text-similarity-babbage-001,snb1777,box,2.0,0.31199627109601824,snb17
1886,betal18_box-cb5b,gpt-emb-text-similarity-babbage-001,betal182051,box,1.3,0.3643707657111822,betal18
1887,snb17_box-588c,gpt-emb-text-similarity-babbage-001,snb1744,box,3.7,0.31733623187397875,snb17
1888,betal18_box-e954,gpt-emb-text-similarity-babbage-001,betal182089,box,2.1,0.3002241642218535,betal18
1889,snbmo09_box-b27e,gpt-emb-text-similarity-babbage-001,snbmo0948,box,1.2,0.37034001773561565,snbmo09
1890,betal18_box-2530,gpt-emb-text-similarity-babbage-001,betal182002,box,2.1,0.3588889913230917,betal18
1891,snb17_box-1ad4,gpt-emb-text-similarity-babbage-001,snb1718,box,1.0,0.17736596847114505,snb17
1892,betal18_box-0bce,gpt-emb-text-similarity-babbage-001,betal182179,box,1.0,0.3684348367839406,betal18
1893,snbmo09_box-8076,gpt-emb-text-similarity-babbage-001,snbmo09192,box,2.5,0.2196448065152552,snbmo09
1894,snbmo09_box-ad73,gpt-emb-text-similarity-babbage-001,snbmo0981,box,1.4,0.3067884884956783,snbmo09
1895,snbmo09_box-dde8,gpt-emb-text-similarity-babbage-001,snbmo09146,box,1.2,0.2572369768269306,snbmo09
1896,betal18_box-2133,gpt-emb-text-similarity-babbage-001,betal182096,box,1.9,0.3071221329029258,betal18
1897,snb17_box-4b3b,gpt-emb-text-similarity-babbage-001,snb1782,box,1.8,0.30249770527757225,snb17
1898,betal18_box-03aa,gpt-emb-text-similarity-babbage-001,betal182104,box,1.6,0.2423685086092312,betal18
1899,snb17_box-45be,gpt-emb-text-similarity-babbage-001,snb1748,box,2.3,0.17910336971149154,snb17
1900,betal18_box-6005,gpt-emb-text-similarity-babbage-001,betal182058,box,1.0,0.3055385044135589,betal18
1901,snbmo09_box-7cd7,gpt-emb-text-similarity-babbage-001,snbmo09104,box,2.0,0.20522490629112955,snbmo09
1902,snb17_box-bea8,gpt-emb-text-similarity-babbage-001,snb1747,box,1.7000000000000002,0.34668818813301705,snb17
1903,betal18_box-7cda,gpt-emb-text-similarity-babbage-001,betal182126,box,1.6,0.3145483446050391,betal18
1904,snb17_box-2315,gpt-emb-text-similarity-babbage-001,snb1743,box,2.0,0.3652059948992865,snb17
1905,snbmo09_box-90c0,gpt-emb-text-similarity-babbage-001,snbmo09152,box,1.5,0.3267812608210069,snbmo09
1906,betal18_box-02af,gpt-emb-text-similarity-babbage-001,betal182054,box,1.6,0.2360249748210721,betal18
1907,snb17_box-f9bf,gpt-emb-text-similarity-babbage-001,snb17122,box,1.5,0.31929999701103495,snb17
1908,betal18_box-b4c5,gpt-emb-text-similarity-babbage-001,betal182104,box,2.7,0.23386318903211745,betal18
1909,betal18_box-f58f,gpt-emb-text-similarity-babbage-001,betal182043,box,1.3,0.24388500084740405,betal18
1910,snbmo09_box-bf46,gpt-emb-text-similarity-babbage-001,snbmo09176,box,1.0,0.2950285903028722,snbmo09
1911,snb17_box-de94,gpt-emb-text-similarity-babbage-001,snb17102,box,2.3,0.35449689434235054,snb17
1912,betal18_box-a2ab,gpt-emb-text-similarity-babbage-001,betal182097,box,1.9,0.3743542695650832,betal18
1913,betal18_box-2a0f,gpt-emb-text-similarity-babbage-001,betal182079,box,2.1,0.34426935776344025,betal18
1914,snb17_box-02f2,gpt-emb-text-similarity-babbage-001,snb17106,box,3.7,0.3571651802714283,snb17
1915,snb17_box-47cb,gpt-emb-text-similarity-babbage-001,snb1797,box,1.6,0.23672663749634382,snb17
1916,snbmo09_box-1e3f,gpt-emb-text-similarity-babbage-001,snbmo09132,box,2.3,0.35009172204941985,snbmo09
1917,betal18_box-0210,gpt-emb-text-similarity-babbage-001,betal182054,box,1.0,0.23252830346854092,betal18
1918,snb17_box-bd66,gpt-emb-text-similarity-babbage-001,snb1761,box,2.3,0.3322542728710214,snb17
1919,snbmo09_box-5343,gpt-emb-text-similarity-babbage-001,snbmo09155,box,2.0,0.3110310197438849,snbmo09
1920,snb17_box-6d44,gpt-emb-text-similarity-babbage-001,snb1714,box,2.0,0.16382706759922117,snb17
1921,betal18_box-b68e,gpt-emb-text-similarity-babbage-001,betal182003,box,1.0,0.2927321828484857,betal18
1922,snb17_box-0779,gpt-emb-text-similarity-babbage-001,snb17108,box,2.3,0.25426468294701443,snb17
1923,betal18_box-6aea,gpt-emb-text-similarity-babbage-001,betal182104,box,1.0,0.25695697172971443,betal18
1924,snbmo09_box-521c,gpt-emb-text-similarity-babbage-001,snbmo098,box,1.5,0.37112052299472564,snbmo09
1925,betal18_box-96af,gpt-emb-text-similarity-babbage-001,betal182121,box,1.3,0.23377928358337663,betal18
1926,snbmo09_box-6ffc,gpt-emb-text-similarity-babbage-001,snbmo0949,box,2.7,0.37806766459594243,snbmo09
1927,snb17_box-7085,gpt-emb-text-similarity-babbage-001,snb1734,box,2.0,0.35515293145293125,snb17
1928,betal18_box-2ac0,gpt-emb-text-similarity-babbage-001,betal182088,box,3.0,0.36226120897694336,betal18
1929,snb17_box-a4cc,gpt-emb-text-similarity-babbage-001,snb1768,box,2.0,0.3541052517412073,snb17
1930,snbmo09_box-0cc4,gpt-emb-text-similarity-babbage-001,snbmo09157,box,2.0,0.35302801689927066,snbmo09
1931,snb17_box-ffeb,gpt-emb-text-similarity-babbage-001,snb1722,box,2.0,0.2104493996189576,snb17
